ipv4_address_id,device_id,ipv4_address,ipv4_prefixlen,ipv4_type,ipv4_network_id,vrf_id,port_id,ifIndex,ipv4_network
118059,8725,172.18.74.106,30,private,11695,,295485,3,172.18.74.104/30
103002,3519,172.18.74.109,30,private,19533,,269430,13,172.18.74.108/30
103003,3519,172.18.74.113,30,private,19534,,269430,13,172.18.74.112/30
103005,3519,172.18.74.121,30,private,12327,,269430,13,172.18.74.120/30
50244,4863,172.18.74.122,30,private,12327,,137025,1,172.18.74.120/30
85724,4867,172.18.74.126,30,private,12339,,137127,4,172.18.74.124/30
103007,3519,172.18.74.129,30,private,12422,,269430,13,172.18.74.128/30
50643,4880,172.18.74.130,30,private,12422,,137625,1,172.18.74.128/30
51319,4908,172.18.74.134,30,private,12552,,138694,1,172.18.74.132/30
58272,5315,172.18.74.138,30,private,14047,,161885,2,172.18.74.136/30
103009,3519,172.18.74.141,30,private,13847,,269430,13,172.18.74.140/30
57210,5274,172.18.74.142,30,private,13847,,157176,2,172.18.74.140/30
103010,3519,172.18.74.145,30,private,20790,,269430,13,172.18.74.144/30
102215,8017,172.18.74.146,30,private,20790,,268118,1,172.18.74.144/30
103011,3519,172.18.74.149,30,private,15431,,269430,13,172.18.74.148/30
89880,7216,172.18.74.150,30,private,15431,,243288,1,172.18.74.148/30
111654,3519,172.18.74.153,30,private,22226,,269430,13,172.18.74.152/30
133722,8802,172.18.74.154,30,private,22226,,299303,1,172.18.74.152/30
72537,6048,172.18.74.158,30,private,16294,,192473,2,172.18.74.156/30
103013,3519,172.18.74.161,30,private,19536,,269430,13,172.18.74.160/30
103014,3519,172.18.74.165,30,private,19537,,269430,13,172.18.74.164/30
103015,3519,172.18.74.169,30,private,17800,,269430,13,172.18.74.168/30
83390,6749,172.18.74.170,30,private,17800,,230819,5,172.18.74.168/30
103016,3519,172.18.74.173,30,private,17857,,269430,13,172.18.74.172/30
83391,6805,172.18.74.174,30,private,17857,,231615,3,172.18.74.172/30
103017,3519,172.18.74.177,30,private,19538,,269430,13,172.18.74.176/30
103018,3519,172.18.74.181,30,private,19846,,269430,13,172.18.74.180/30
103019,3519,172.18.74.185,30,private,19900,,269430,13,172.18.74.184/30
97603,7673,172.18.74.186,30,private,19900,,261339,1,172.18.74.184/30
103020,3519,172.18.74.189,30,private,20693,,269430,13,172.18.74.188/30
101872,7978,172.18.74.190,30,private,20693,,267336,2,172.18.74.188/30
103021,3519,172.18.74.193,30,private,20879,,269430,13,172.18.74.192/30
102956,6349,172.18.74.194,30,private,20879,,197673,6,172.18.74.192/30
103136,3519,172.18.74.197,30,private,20900,,269430,13,172.18.74.196/30
103315,3519,172.18.74.201,30,private,20938,,269430,13,172.18.74.200/30
103291,8082,172.18.74.202,30,private,20938,,269854,5,172.18.74.200/30
103542,3519,172.18.74.205,30,private,20988,,269430,13,172.18.74.204/30
113888,8513,172.18.74.206,30,private,20988,,287413,5,172.18.74.204/30
103568,3519,172.18.74.209,30,private,20994,,269430,13,172.18.74.208/30
103685,3519,172.18.74.213,30,private,21017,,269430,13,172.18.74.212/30
116364,3519,172.18.74.217,30,private,22946,,269430,13,172.18.74.216/30
103828,3519,172.18.74.221,30,private,21043,,269430,13,172.18.74.220/30
114162,8520,172.18.74.222,30,private,21043,,287842,5,172.18.74.220/30
103887,3519,172.18.74.225,30,private,21055,,269430,13,172.18.74.224/30
105179,3519,172.18.74.233,30,private,21270,,269430,13,172.18.74.232/30
121233,3519,172.18.74.237,30,private,23655,,269430,13,172.18.74.236/30
103022,3519,172.18.74.253,30,private,9573,,269430,13,172.18.74.252/30
103027,8037,172.18.75.1,30,private,20882,,268402,19,172.18.75.0/30
118662,8037,172.18.75.254,30,private,23279,,268402,19,172.18.75.252/30
103739,8125,172.18.77.1,30,private,21032,,270701,19,172.18.77.0/30
125437,8962,172.18.77.2,30,private,21032,,322947,1,172.18.77.0/30
103740,8125,172.18.77.5,30,private,21033,,270701,19,172.18.77.4/30
125431,8960,172.18.77.6,30,private,21033,,322930,5,172.18.77.4/30
103821,8125,172.18.77.9,30,private,21042,,270701,19,172.18.77.8/30
124841,8125,172.18.77.13,30,private,24257,,270701,19,172.18.77.12/30
125433,8959,172.18.77.14,30,private,24257,,322932,1,172.18.77.12/30
124842,8125,172.18.77.17,30,private,24258,,270701,19,172.18.77.16/30
124843,8125,172.18.77.21,30,private,24259,,270701,19,172.18.77.20/30
124844,8125,172.18.77.25,30,private,21067,,270701,19,172.18.77.24/30
104421,8160,172.18.77.26,30,private,21067,,271427,1,172.18.77.24/30
124845,8125,172.18.77.29,30,private,24260,,270701,19,172.18.77.28/30
125414,8951,172.18.77.30,30,private,24260,,322748,1,172.18.77.28/30
124846,8125,172.18.77.33,30,private,24261,,270701,19,172.18.77.32/30
124847,8125,172.18.77.37,30,private,21141,,270701,19,172.18.77.36/30
124640,8931,172.18.77.38,30,private,21141,,313376,7,172.18.77.36/30
124848,8125,172.18.77.45,30,private,21168,,270701,19,172.18.77.44/30
124116,8927,172.18.77.46,30,private,21168,,306769,1,172.18.77.44/30
125417,8952,172.18.77.46,30,private,21168,,322761,1,172.18.77.44/30
124849,8125,172.18.77.49,30,private,24262,,270701,19,172.18.77.48/30
124850,8125,172.18.77.53,30,private,21184,,270701,19,172.18.77.52/30
104718,5102,172.18.77.54,30,private,21184,,146335,1,172.18.77.52/30
124851,8125,172.18.77.57,30,private,24263,,270701,19,172.18.77.56/30
124852,8125,172.18.77.61,30,private,21212,,270701,19,172.18.77.60/30
119861,8769,172.18.77.62,30,private,21212,,298052,2,172.18.77.60/30
124853,8125,172.18.77.65,30,private,24264,,270701,19,172.18.77.64/30
124854,8125,172.18.77.69,30,private,21355,,270701,19,172.18.77.68/30
116874,8647,172.18.77.70,30,private,21355,,293117,1,172.18.77.68/30
124943,25,172.18.78.1,30,private,15972,,442,10,172.18.78.0/30
121811,8867,172.18.78.2,30,private,15972,,302204,2,172.18.78.0/30
125059,25,172.18.78.5,30,private,24309,,228436,21,172.18.78.4/30
125060,25,172.18.78.9,30,private,20252,,228436,21,172.18.78.8/30
125061,25,172.18.78.13,30,private,20479,,228436,21,172.18.78.12/30
100773,7898,172.18.78.14,30,private,20479,,265656,2,172.18.78.12/30
125062,25,172.18.78.17,30,private,20490,,228436,21,172.18.78.16/30
125063,25,172.18.78.21,30,private,20676,,228436,21,172.18.78.20/30
101757,7970,172.18.78.22,30,private,20676,,267145,1,172.18.78.20/30
125064,25,172.18.78.25,30,private,20765,,228436,21,172.18.78.24/30
102128,8011,172.18.78.26,30,private,20765,,267949,1,172.18.78.24/30
125065,25,172.18.78.33,30,private,24310,,228436,21,172.18.78.32/30
125066,25,172.18.78.37,30,private,21470,,228436,21,172.18.78.36/30
106959,8258,172.18.78.38,30,private,21470,,274263,5,172.18.78.36/30
125067,25,172.18.78.41,30,private,21580,,228436,21,172.18.78.40/30
108787,8310,172.18.78.42,30,private,21580,,277402,5,172.18.78.40/30
125068,25,172.18.78.49,30,private,21596,,228436,21,172.18.78.48/30
107565,8273,172.18.78.50,30,private,21596,,275182,2,172.18.78.48/30
125069,25,172.18.78.53,30,private,21764,,228436,21,172.18.78.52/30
108954,8317,172.18.78.54,30,private,21764,,277745,3,172.18.78.52/30
125070,25,172.18.78.57,30,private,22044,,228436,21,172.18.78.56/30
119982,8741,172.18.78.58,30,private,22044,,296416,9,172.18.78.56/30
125071,25,172.18.78.61,30,private,22109,,228436,21,172.18.78.60/30
111090,8398,172.18.78.62,30,private,22109,,281717,1,172.18.78.60/30
125072,25,172.18.78.65,30,private,22274,,228436,21,172.18.78.64/30
133273,8519,172.18.78.66,30,private,22274,,287789,5,172.18.78.64/30
125073,25,172.18.78.237,30,private,24311,,228436,21,172.18.78.236/30
124945,25,172.18.78.254,28,private,24290,,442,10,172.18.78.240/28
73863,6142,172.18.81.2,30,private,15693,,194124,2,172.18.81.0/30
100521,310,172.18.81.5,30,private,19152,,257764,15,172.18.81.4/30
93298,7402,172.18.81.6,30,private,19152,,253855,1,172.18.81.4/30
118547,8742,172.18.82.1,30,private,23267,,296582,19,172.18.82.0/30
118548,8742,172.18.82.241,30,private,19983,,296582,19,172.18.82.240/30
118549,8742,172.18.82.245,30,private,23268,,296582,19,172.18.82.244/30
132348,9177,172.18.82.246,30,private,23268,,382098,13,172.18.82.244/30
118550,8742,172.18.82.249,30,private,23269,,296582,19,172.18.82.248/30
118551,8742,172.18.82.254,30,private,23270,,296582,19,172.18.82.252/30
131459,9148,172.18.83.1,24,private,20162,,372543,20,172.18.83.0/24
118238,8731,172.18.83.212,24,private,20162,,0,4,172.18.83.0/24
113277,8493,172.18.83.214,24,private,20162,,0,4,172.18.83.0/24
110226,8356,172.18.83.218,24,private,20162,,0,4,172.18.83.0/24
107380,8264,172.18.83.220,24,private,20162,,0,4,172.18.83.0/24
105073,8190,172.18.83.222,24,private,20162,,0,4,172.18.83.0/24
102283,8024,172.18.83.224,24,private,20162,,0,4,172.18.83.0/24
101662,7955,172.18.83.226,24,private,20162,,0,4,172.18.83.0/24
104834,7760,172.18.83.228,24,private,20162,,0,4,172.18.83.0/24
104361,8152,172.18.83.230,24,private,20162,,0,4,172.18.83.0/24
104884,7918,172.18.83.248,24,private,20162,,0,4,172.18.83.0/24
118552,8742,172.18.84.1,24,private,19700,,296582,19,172.18.84.0/24
96380,7599,172.18.84.2,24,private,19700,,0,4,172.18.84.0/24
132349,9177,172.18.84.10,24,private,19700,,382098,13,172.18.84.0/24
104230,8142,172.18.85.1,30,private,21102,,271173,19,172.18.85.0/30
104231,8142,172.18.85.5,30,private,20656,,271173,19,172.18.85.4/30
101673,7958,172.18.85.6,30,private,20656,,267014,4,172.18.85.4/30
118553,8742,172.18.86.1,24,private,23271,,296582,19,172.18.86.0/24
122696,8742,172.18.87.1,24,private,23886,,296582,19,172.18.87.0/24
121100,8832,172.18.204.1,30,private,23625,,300697,12,172.18.204.0/30
121252,8848,172.18.204.2,30,private,23625,,301192,2,172.18.204.0/30
121199,8832,172.18.204.5,30,private,23644,,300697,12,172.18.204.4/30
121253,8848,172.18.204.6,30,private,23644,,301192,2,172.18.204.4/30
121200,8832,172.18.204.9,30,private,23645,,300697,12,172.18.204.8/30
121254,8848,172.18.204.10,30,private,23645,,301192,2,172.18.204.8/30
121201,8832,172.18.204.13,30,private,23646,,300697,12,172.18.204.12/30
121255,8848,172.18.204.14,30,private,23646,,301192,2,172.18.204.12/30
36758,206,172.19.1.1,24,private,3094,,111622,20,172.19.1.0/24
100327,206,172.19.1.254,24,private,3094,,265113,27,172.19.1.0/24
80490,6554,172.19.2.1,24,private,1999,,228459,25,172.19.2.0/24
80494,5698,172.19.2.1,24,private,1999,,228460,25,172.19.2.0/24
80514,416,172.19.2.2,24,private,1999,,0,9,172.19.2.0/24
103673,415,172.19.2.3,24,private,1999,,0,9,172.19.2.0/24
31562,3440,172.19.3.2,24,private,7383,,0,5,172.19.3.0/24
80577,6615,172.19.4.1,30,private,17432,,228567,17,172.19.4.0/30
87372,7060,172.19.4.2,30,private,17432,,238309,18,172.19.4.0/30
118326,470,172.19.6.2,24,private,331,,0,5,172.19.6.0/24
92440,471,172.19.6.3,24,private,331,,195156,10,172.19.6.0/24
100328,206,172.19.7.1,24,private,3095,,265113,27,172.19.7.0/24
121990,316,172.19.9.1,24,private,17070,,302374,22,172.19.9.0/24
127925,6474,172.19.9.2,24,private,17070,,0,6,172.19.9.0/24
128421,6475,172.19.9.3,24,private,17070,,0,6,172.19.9.0/24
41024,4163,172.19.10.3,24,private,3659,,118958,5,172.19.10.0/24
8866,756,172.19.10.4,24,private,3659,,10734,4,172.19.10.0/24
121974,316,172.19.11.1,24,private,3535,,302373,21,172.19.11.0/24
121975,316,172.19.11.2,24,private,3535,,302373,21,172.19.11.0/24
121976,316,172.19.11.3,24,private,3535,,302373,21,172.19.11.0/24
121977,316,172.19.13.1,24,private,2740,,302373,21,172.19.13.0/24
82816,6742,172.19.13.248,24,private,2740,,0,4,172.19.13.0/24
100329,206,172.19.14.1,24,private,3096,,265113,27,172.19.14.0/24
100330,206,172.19.14.2,24,private,3096,,265113,27,172.19.14.0/24
100331,206,172.19.14.254,24,private,3096,,265113,27,172.19.14.0/24
48270,952,172.19.15.99,24,private,1958,,13626,1,172.19.15.0/24
8775,723,172.19.15.100,24,private,1958,,10469,3,172.19.15.0/24
11442,1032,172.19.15.240,24,private,1958,,21177,3,172.19.15.0/24
80491,6554,172.19.16.1,24,private,332,,228451,22,172.19.16.0/24
80495,5698,172.19.16.1,24,private,332,,228450,22,172.19.16.0/24
8731,699,172.19.16.2,24,private,332,,0,5,172.19.16.0/24
80499,310,172.19.16.10,24,private,332,,228429,13,172.19.16.0/24
100522,310,172.19.17.1,24,private,2881,,257764,15,172.19.17.0/24
100332,206,172.19.18.1,24,private,3225,,265113,27,172.19.18.0/24
114790,363,172.19.18.99,24,private,3225,,6541,1,172.19.18.0/24
8852,752,172.19.19.2,24,private,137,,0,5,172.19.19.0/24
8188,175,172.19.19.3,24,private,137,,0,5,172.19.19.0/24
101460,914,172.19.19.10,24,private,137,,243709,1,172.19.19.0/24
128504,977,172.19.19.10,24,private,137,,243685,1,172.19.19.0/24
101461,914,172.19.20.1,24,private,15012,,243710,2,172.19.20.0/24
128505,977,172.19.20.1,24,private,15012,,243686,2,172.19.20.0/24
133407,4211,172.19.20.10,24,private,15012,,119558,8,172.19.20.0/24
79774,6578,172.19.21.224,24,private,2582,,0,4,172.19.21.0/24
67012,5695,172.19.21.228,24,private,2582,,0,4,172.19.21.0/24
70153,760,172.19.21.240,24,private,2582,,0,4,172.19.21.0/24
52815,761,172.19.21.242,24,private,2582,,0,4,172.19.21.0/24
94748,1035,172.19.21.244,24,private,2582,,0,4,172.19.21.0/24
96159,1099,172.19.21.248,24,private,2582,,0,4,172.19.21.0/24
52811,3223,172.19.21.250,24,private,2582,,0,4,172.19.21.0/24
100523,310,172.19.22.1,24,private,2882,,257764,15,172.19.22.0/24
46400,357,172.19.22.99,24,private,2882,,6535,1,172.19.22.0/24
120644,8810,172.19.22.214,24,private,2882,,0,4,172.19.22.0/24
111200,8408,172.19.22.216,24,private,2882,,0,4,172.19.22.0/24
100715,7890,172.19.22.218,24,private,2882,,0,4,172.19.22.0/24
70131,5928,172.19.22.226,24,private,2882,,0,4,172.19.22.0/24
67487,5463,172.19.22.228,24,private,2882,,0,4,172.19.22.0/24
57670,5291,172.19.22.232,24,private,2882,,0,4,172.19.22.0/24
30220,3350,172.19.22.240,24,private,2882,,0,4,172.19.22.0/24
8792,732,172.19.22.242,24,private,2882,,10517,4,172.19.22.0/24
8794,733,172.19.22.244,24,private,2882,,10522,4,172.19.22.0/24
119992,8780,172.19.22.246,24,private,2882,,0,4,172.19.22.0/24
54912,926,172.19.22.248,24,private,2882,,0,4,172.19.22.0/24
55542,925,172.19.22.250,24,private,2882,,0,4,172.19.22.0/24
34406,1033,172.19.22.252,24,private,2882,,0,4,172.19.22.0/24
100333,206,172.19.23.1,24,private,3158,,265113,27,172.19.23.0/24
95767,7559,172.19.25.210,24,private,1959,,0,4,172.19.25.0/24
74813,6191,172.19.25.230,24,private,1959,,0,4,172.19.25.0/24
44604,4446,172.19.25.232,24,private,1959,,0,4,172.19.25.0/24
63487,5554,172.19.25.233,24,private,1959,,0,4,172.19.25.0/24
68727,3675,172.19.25.234,24,private,1959,,0,4,172.19.25.0/24
59637,1031,172.19.25.238,24,private,1959,,0,4,172.19.25.0/24
59579,5095,172.19.25.239,24,private,1959,,0,4,172.19.25.0/24
9526,726,172.19.25.246,24,private,1959,,10481,4,172.19.25.0/24
34238,727,172.19.25.248,24,private,1959,,10486,4,172.19.25.0/24
83397,6806,172.19.25.250,24,private,1959,,0,4,172.19.25.0/24
37783,3344,172.19.25.252,24,private,1959,,0,4,172.19.25.0/24
100524,310,172.19.26.1,24,private,2883,,257764,15,172.19.26.0/24
100525,310,172.19.27.1,24,private,2884,,257764,15,172.19.27.0/24
101430,914,172.19.28.1,24,private,90,,261476,22,172.19.28.0/24
128479,977,172.19.28.1,24,private,90,,261487,22,172.19.28.0/24
78143,6485,172.19.28.230,24,private,90,,0,4,172.19.28.0/24
70224,5935,172.19.28.232,24,private,90,,0,4,172.19.28.0/24
114295,8523,172.19.28.236,24,private,90,,0,4,172.19.28.0/24
8280,559,172.19.28.238,24,private,90,,9094,4,172.19.28.0/24
112668,8468,172.19.28.240,24,private,90,,0,4,172.19.28.0/24
133960,6422,172.19.28.242,24,private,90,,0,4,172.19.28.0/24
63150,169,172.19.28.246,24,private,90,,0,4,172.19.28.0/24
3759,171,172.19.28.248,24,private,90,,3438,4,172.19.28.0/24
120620,4590,172.19.28.252,24,private,90,,0,4,172.19.28.0/24
100334,206,172.19.29.1,24,private,3097,,265113,27,172.19.29.0/24
96897,7627,172.19.29.202,24,private,3097,,0,4,172.19.29.0/24
96716,7612,172.19.29.206,24,private,3097,,0,4,172.19.29.0/24
95592,7547,172.19.29.212,24,private,3097,,0,4,172.19.29.0/24
117368,8699,172.19.29.213,24,private,3097,,0,4,172.19.29.0/24
128638,9078,172.19.29.214,24,private,3097,,0,4,172.19.29.0/24
95210,7520,172.19.29.220,24,private,3097,,0,4,172.19.29.0/24
98101,7697,172.19.29.224,24,private,3097,,0,4,172.19.29.0/24
95214,7521,172.19.29.226,24,private,3097,,0,4,172.19.29.0/24
52247,4982,172.19.29.228,24,private,3097,,0,4,172.19.29.0/24
99159,7782,172.19.29.232,24,private,3097,,0,4,172.19.29.0/24
59733,4931,172.19.29.234,24,private,3097,,0,4,172.19.29.0/24
44164,4408,172.19.29.236,24,private,3097,,0,4,172.19.29.0/24
133913,9239,172.19.29.242,24,private,3097,,0,4,172.19.29.0/24
68973,5854,172.19.29.244,24,private,3097,,0,4,172.19.29.0/24
44160,4407,172.19.29.246,24,private,3097,,0,4,172.19.29.0/24
101431,914,172.19.30.1,24,private,91,,261476,22,172.19.30.0/24
128480,977,172.19.30.1,24,private,91,,261487,22,172.19.30.0/24
7810,503,172.19.30.2,24,private,91,,8331,3,172.19.30.0/24
7734,484,172.19.30.50,24,private,91,,8097,3,172.19.30.0/24
7809,502,172.19.30.100,24,private,91,,8320,3,172.19.30.0/24
3739,154,172.19.30.150,24,private,91,,3355,3,172.19.30.0/24
7972,514,172.19.30.200,24,private,91,,8478,4,172.19.30.0/24
91002,7248,172.19.30.246,24,private,91,,0,4,172.19.30.0/24
90085,7229,172.19.30.252,24,private,91,,0,4,172.19.30.0/24
100526,310,172.19.31.2,24,private,2885,,257764,15,172.19.31.0/24
100527,310,172.19.31.3,24,private,2885,,257764,15,172.19.31.0/24
10316,962,172.19.32.99,24,private,2583,,13728,1,172.19.32.0/24
100335,206,172.19.33.1,24,private,3208,,265113,27,172.19.33.0/24
131201,9140,172.19.33.222,24,private,3208,,0,4,172.19.33.0/24
130562,9114,172.19.33.224,24,private,3208,,0,4,172.19.33.0/24
125550,8971,172.19.33.226,24,private,3208,,0,4,172.19.33.0/24
15619,1279,172.19.33.228,24,private,3208,,0,5,172.19.33.0/24
123918,7719,172.19.33.230,24,private,3208,,0,4,172.19.33.0/24
94005,1026,172.19.33.232,24,private,3208,,0,4,172.19.33.0/24
18921,2050,172.19.33.240,24,private,3208,,48234,4,172.19.33.0/24
101765,7972,172.19.33.242,24,private,3208,,0,4,172.19.33.0/24
35673,710,172.19.33.244,24,private,3208,,0,4,172.19.33.0/24
126594,9016,172.19.33.246,24,private,3208,,0,4,172.19.33.0/24
8753,709,172.19.33.248,24,private,3208,,10402,4,172.19.33.0/24
20540,707,172.19.33.250,24,private,3208,,10392,4,172.19.33.0/24
39484,433,172.19.33.252,24,private,3208,,0,4,172.19.33.0/24
117393,786,172.19.33.254,24,private,3208,,11038,26,172.19.33.0/24
101432,914,172.19.34.1,24,private,13309,,261476,22,172.19.34.0/24
128481,977,172.19.34.1,24,private,13309,,261487,22,172.19.34.0/24
100528,310,172.19.35.1,24,private,2886,,257764,15,172.19.35.0/24
100336,206,172.19.37.1,24,private,3159,,265113,27,172.19.37.0/24
100337,206,172.19.38.1,24,private,3160,,265113,27,172.19.38.0/24
85488,1386,172.19.38.200,24,private,3160,,0,4,172.19.38.0/24
41216,4195,172.19.38.203,24,private,3160,,0,4,172.19.38.0/24
101686,7963,172.19.38.222,24,private,3160,,0,4,172.19.38.0/24
101551,7430,172.19.38.224,24,private,3160,,0,4,172.19.38.0/24
123080,5674,172.19.38.228,24,private,3160,,0,4,172.19.38.0/24
41270,4209,172.19.38.232,24,private,3160,,0,4,172.19.38.0/24
92999,1601,172.19.38.242,24,private,3160,,0,4,172.19.38.0/24
121610,8858,172.19.38.243,24,private,3160,,0,4,172.19.38.0/24
30827,3385,172.19.38.248,24,private,3160,,0,4,172.19.38.0/24
54332,715,172.19.38.250,24,private,3160,,0,4,172.19.38.0/24
63491,5555,172.19.38.251,24,private,3160,,0,4,172.19.38.0/24
99636,7827,172.19.38.252,24,private,3160,,0,4,172.19.38.0/24
100529,310,172.19.39.1,24,private,2887,,257764,15,172.19.39.0/24
116116,6353,172.19.39.254,24,private,2887,,197764,2,172.19.39.0/24
100338,206,172.19.40.1,24,private,3964,,265113,27,172.19.40.0/24
125746,8985,172.19.40.234,24,private,3964,,0,4,172.19.40.0/24
110493,8370,172.19.40.236,24,private,3964,,0,4,172.19.40.0/24
75853,6250,172.19.40.238,24,private,3964,,0,4,172.19.40.0/24
100035,7858,172.19.40.240,24,private,3964,,0,4,172.19.40.0/24
41480,3215,172.19.40.245,24,private,3964,,0,4,172.19.40.0/24
122722,3160,172.19.40.248,24,private,3964,,0,4,172.19.40.0/24
